trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 0.9900498337491681}",35,0,-171.90427960283915,"{0: 22, 1: 3, 2: 6, 3: 2, 4: 2}",0
2,False,"{'a': 0.01, 'e': 0.9801986733067553}",20,0,-174.85073208629464,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
3,False,"{'a': 0.01, 'e': 0.9704455335485082}",25,0,-122.05027663551633,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
4,False,"{'a': 0.01, 'e': 0.9607894391523232}",30,0,-116.4980478939278,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
5,False,"{'a': 0.01, 'e': 0.951229424500714}",25,0,-72.48166463316055,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.9417645335842487}",20,0,-126.27208961667593,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0.01, 'e': 0.9323938199059483}",25,9,-40.92147910686745,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 0}",1
8,False,"{'a': 0.01, 'e': 0.9231163463866358}",30,0,-161.11390469554618,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
9,False,"{'a': 0.01, 'e': 0.9139311852712282}",25,0,-123.82556674428842,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
10,False,"{'a': 0.01, 'e': 0.9048374180359595}",20,0,-49.737075688017974,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
11,False,"{'a': 0.01, 'e': 0.8958341352965282}",30,0,-11.23247837783314,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
12,False,"{'a': 0.01, 'e': 0.8869204367171575}",25,0,-89.06003816918442,"{0: 17, 1: 0, 2: 5, 3: 3, 4: 0}",0
13,False,"{'a': 0.01, 'e': 0.8780954309205613}",20,0,-130.18290255369573,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
14,False,"{'a': 0.01, 'e': 0.8693582353988059}",25,0,-38.24585943978189,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
15,False,"{'a': 0.01, 'e': 0.8607079764250578}",30,0,-182.83264753332642,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
16,False,"{'a': 0.01, 'e': 0.8521437889662113}",30,0,-56.11617616832302,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
17,False,"{'a': 0.01, 'e': 0.8436648165963837}",30,8,-34.205038606317,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
18,False,"{'a': 0.01, 'e': 0.835270211411272}",25,7,-50.80838918583541,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
19,False,"{'a': 0.01, 'e': 0.8269591339433623}",25,16,-50.036857260272335,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
20,False,"{'a': 0.01, 'e': 0.8187307530779818}",30,0,-110.93742692997274,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
21,False,"{'a': 0.01, 'e': 0.8105842459701871}",25,0,-141.8596868647046,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
22,False,"{'a': 0.01, 'e': 0.8025187979624785}",20,0,-62.31716332203561,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
23,False,"{'a': 0.01, 'e': 0.794533602503334}",25,0,-111.20333639446989,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
24,False,"{'a': 0.01, 'e': 0.7866278610665535}",25,4,3.0025759139686454,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
25,False,"{'a': 0.01, 'e': 0.7788007830714049}",30,0,-0.011019163555573641,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
26,False,"{'a': 0.01, 'e': 0.7710515858035663}",25,6,-87.59577864973511,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 0}",1
27,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,14,0.4087490106513505,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.01, 'e': 0.7557837414557255}",25,5,-28.793290917709555,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",1
29,False,"{'a': 0.01, 'e': 0.7482635675785653}",30,0,-191.06807873644328,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
30,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,6,-47.17025749166451,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
31,False,"{'a': 0.01, 'e': 0.7334469562242892}",30,0,-136.5682373495352,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
32,False,"{'a': 0.01, 'e': 0.7261490370736909}",25,0,-59.759015652602386,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
33,False,"{'a': 0.01, 'e': 0.7189237334319262}",30,0,-110.64499673206672,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
34,False,"{'a': 0.01, 'e': 0.7117703227626098}",25,14,-8.248381342428091,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,10,10.300874926748687,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.01, 'e': 0.697676326071031}",30,0,-159.34423598243146,"{0: 17, 1: 0, 2: 10, 3: 2, 4: 1}",0
37,False,"{'a': 0.01, 'e': 0.6907343306373547}",30,0,-82.62493133828495,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
38,False,"{'a': 0.01, 'e': 0.6838614092123558}",25,5,-53.02882778667191,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",1
39,False,"{'a': 0.01, 'e': 0.6770568744981647}",30,0,-88.99974004276869,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
40,False,"{'a': 0.01, 'e': 0.6703200460356393}",25,0,-45.08603459374317,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",1
41,False,"{'a': 0.01, 'e': 0.6636502501363194}",30,0,-59.621999296759775,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
42,False,"{'a': 0.01, 'e': 0.6570468198150569}",20,0,-10.719569201491248,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
43,False,"{'a': 0.01, 'e': 0.6505090947233165}",20,0,-78.29682672490965,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.6440364210831414}",25,0,-136.5758216428725,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
45,False,"{'a': 0.01, 'e': 0.6376281516217733}",20,12,0.7438638640422337,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.01, 'e': 0.631283645506926}",25,13,-38.903605620710955,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
47,False,"{'a': 0.01, 'e': 0.6250022682827008}",25,0,-41.514986502703586,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
48,False,"{'a': 0.01, 'e': 0.6187833918061408}",25,0,-108.82680267204641,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
49,False,"{'a': 0.01, 'e': 0.6126263941844161}",20,0,-53.563834135351314,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
50,False,"{'a': 0.01, 'e': 0.6065306597126334}",20,15,-13.06159902711703,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
51,False,"{'a': 0.01, 'e': 0.600495578812266}",20,0,-45.156967870210785,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
52,False,"{'a': 0.01, 'e': 0.5945205479701944}",25,13,-35.11365521189619,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
53,False,"{'a': 0.01, 'e': 0.5886049696783552}",25,0,-37.512014855395684,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
54,False,"{'a': 0.01, 'e': 0.5827482523739896}",20,13,4.379253016781602,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.01, 'e': 0.5769498103804866}",25,0,-48.0696567366088,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
56,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,8,-53.800332429583534,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
57,False,"{'a': 0.01, 'e': 0.5655254386995371}",20,0,-84.12555591389427,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
58,False,"{'a': 0.01, 'e': 0.559898366565402}",20,7,20.08757734020009,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.01, 'e': 0.5543272847345071}",20,5,2.068650739800541,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
60,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,2,-88.64743295601417,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
61,False,"{'a': 0.01, 'e': 0.5433508690744998}",30,12,-37.17518458917593,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
62,False,"{'a': 0.01, 'e': 0.5379444375946745}",30,2,-45.72624253613442,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
63,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,0,-147.77861784109953,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
64,False,"{'a': 0.01, 'e': 0.5272924240430485}",30,0,14.856411524131053,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
65,False,"{'a': 0.01, 'e': 0.522045776761016}",20,12,2.9391290352694,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.01, 'e': 0.5168513344916993}",30,0,-48.9475482798222,"{0: 23, 1: 4, 2: 2, 3: 0, 4: 1}",0
67,False,"{'a': 0.01, 'e': 0.5117085777865424}",25,0,-147.05326038095117,"{0: 14, 1: 3, 2: 3, 3: 4, 4: 1}",0
68,False,"{'a': 0.01, 'e': 0.5066169923655897}",30,10,-78.71547342042889,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
69,False,"{'a': 0.01, 'e': 0.5015760690660556}",20,1,-70.41403146134327,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 1}",1
70,False,"{'a': 0.01, 'e': 0.4965853037914095}",25,3,-47.23530864699724,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.49164419746096516}",25,1,21.085721627909404,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,2,-58.67957109083894,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
73,False,"{'a': 0.01, 'e': 0.48190899009020244}",35,17,5.695919318934061,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.47711391552103444}",25,14,-2.945996762206148,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.01, 'e': 0.47236655274101474}",20,0,26.88446481215023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,9,1.6521961218970314,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.46301306831122807}",30,19,6.012406766681528,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.45840601130522357}",20,0,-15.27724151351282,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.45384479528235583}",25,12,16.53940613306194,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.01, 'e': 0.44932896411722156}",25,17,6.272865964160214,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.01, 'e': 0.4448580662229411}",20,0,-4.297450972393961,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,7,0.34694754460841204,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.01, 'e': 0.43604928632153556}",25,7,-36.156844675446195,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
84,False,"{'a': 0.01, 'e': 0.43171052342907973}",25,9,-47.522290898943,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
85,False,"{'a': 0.01, 'e': 0.4274149319487267}",30,6,12.159267585419942,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
86,False,"{'a': 0.01, 'e': 0.4231620823177488}",20,0,12.880941356662207,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.418951549247639}",20,9,-73.61964168224131,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
88,False,"{'a': 0.01, 'e': 0.4147829116815814}",25,6,-4.509239288008336,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
89,False,"{'a': 0.01, 'e': 0.4106557527523455}",20,0,-15.42763913734763,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.01, 'e': 0.4065696597405991}",20,9,-104.67908650895238,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 2}",1
91,False,"{'a': 0.01, 'e': 0.40252422403363597}",30,5,-42.887315794127495,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
92,False,"{'a': 0.01, 'e': 0.3985190410845142}",20,2,-88.48757979597336,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
93,False,"{'a': 0.01, 'e': 0.39455371037160114}",20,13,1.2863080860674454,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.3906278353585211}",30,18,-37.81201792669671,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.3867410234545012}",25,8,28.521251857899813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.38289288597511206}",25,13,21.290873277190002,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.01, 'e': 0.37908303810339883}",35,8,-84.73322367391738,"{0: 17, 1: 5, 2: 3, 3: 1, 4: 1}",1
98,False,"{'a': 0.01, 'e': 0.37531109885139957}",25,17,14.959189891365998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.3715766910220457}",25,0,-32.367763118245456,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
100,False,"{'a': 0.01, 'e': 0.36787944117144233}",30,15,-29.363008259253572,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
101,False,"{'a': 0.01, 'e': 0.3642189795715233}",20,0,0.8714018352465591,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
102,False,"{'a': 0.01, 'e': 0.3605949401730783}",25,7,-39.596105149613436,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
103,False,"{'a': 0.01, 'e': 0.3570069605691474}",20,0,-20.170146817716628,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
104,False,"{'a': 0.01, 'e': 0.35345468195878016}",30,11,-30.269724578735605,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.3499377491111554}",30,9,3.2303358823484496,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
106,False,"{'a': 0.01, 'e': 0.34645581033005746}",20,8,-0.3703627782505996,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.01, 'e': 0.3430085174187067}",30,0,-23.912876857321926,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
108,False,"{'a': 0.01, 'e': 0.33959552564493917}",20,14,10.983310721312337,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.01, 'e': 0.33621649370673334}",20,16,6.690773851433203,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,6,29.19956132118752,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.01, 'e': 0.32955896107518906}",30,0,11.35492957646846,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
112,False,"{'a': 0.01, 'e': 0.32627979462303947}",25,7,30.603568738503913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.3230332564222529}",35,12,-53.40649124856037,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
114,False,"{'a': 0.01, 'e': 0.3198190218163039}",30,14,28.675693868688697,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.3166367693790532}",20,5,12.48937547235343,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.3134861808826053}",25,1,-29.537941863675876,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
117,False,"{'a': 0.01, 'e': 0.31036694126548503}",30,21,15.526012179280062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.01, 'e': 0.30727873860113125}",20,2,33.508913541740846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,0,-88.96065118286486,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
120,False,"{'a': 0.01, 'e': 0.30119421191220214}",20,0,-4.11200189108775,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.01, 'e': 0.2981972794298874}",35,0,-68.32578458057374,"{0: 30, 1: 1, 2: 1, 3: 1, 4: 2}",0
122,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,7,9.468094001771112,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.2922925776808594}",20,12,4.080234288018107,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.28938421793905067}",20,4,13.546757206244838,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.2865047968601901}",30,6,24.48496389932238,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.2836540264997704}",30,14,27.85483015727993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.01, 'e': 0.2808316217783798}",25,0,31.343205933903235,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.27803730045319414}",30,18,-5.215513072501466,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.27527078308975234}",30,11,23.457751561107514,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.01, 'e': 0.2725317930340126}",20,12,14.475785962665713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.26982005638468687}",20,9,8.710725874555013,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.2671353019658504}",20,5,-11.895755453542517,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.26447726129982396}",25,1,9.493775232162978,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.261845668580326}",20,0,-20.077371481028884,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
135,False,"{'a': 0.01, 'e': 0.2592402606458915}",20,0,4.601753291509026,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
136,False,"{'a': 0.01, 'e': 0.2566607769535559}",35,0,-78.95664641333036,"{0: 29, 1: 0, 2: 3, 3: 1, 4: 2}",0
137,False,"{'a': 0.01, 'e': 0.25410695955280027}",30,15,-34.01032537807718,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.01, 'e': 0.2515785530597565}",25,3,23.838690772317136,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.2490753046316682}",25,13,0.8479671265058286,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.24659696394160646}",20,0,-22.646477660475277,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
141,False,"{'a': 0.01, 'e': 0.2441432831534371}",30,6,29.54153593825525,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.24171401689703648}",25,10,10.219685246024762,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.23930892224375455}",35,13,-3.822133552279613,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
144,False,"{'a': 0.01, 'e': 0.2369277586821218}",25,5,-18.36893992708938,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
145,False,"{'a': 0.01, 'e': 0.23457028809379768}",25,0,-55.95303316200823,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
146,False,"{'a': 0.01, 'e': 0.23223627472975886}",30,0,9.172939766929517,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
147,False,"{'a': 0.01, 'e': 0.22992548518672387}",25,2,-66.6841781476675,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
148,False,"{'a': 0.01, 'e': 0.22763768838381276}",20,7,-0.2309840555474445,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.22537265553943875}",25,3,6.9116035366746615,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.22313016014842985}",20,5,30.02591231842934,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.22090997795937822}",20,6,-3.9460056412321616,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.21871188695221477}",25,7,21.324919511010744,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.21653566731600707}",20,6,8.918543489173524,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.21438110142697797}",20,0,6.313338922306484,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
155,False,"{'a': 0.01, 'e': 0.21224797382674307}",30,18,-32.89316098582721,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.21013607120076475}",20,7,-46.50017248496653,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
157,False,"{'a': 0.01, 'e': 0.20804518235702046}",20,3,27.805147542563546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.01, 'e': 0.20597509820488347}",20,3,-7.910369442559169,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
159,False,"{'a': 0.01, 'e': 0.20392561173421345}",30,14,-31.306781279824136,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.2018965179946554}",35,13,22.102765977949332,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.1998876140751445}",25,0,-69.87292146492878,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
162,False,"{'a': 0.01, 'e': 0.19789869908361468}",25,17,16.647244673972857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.19592957412690934}",20,9,7.560309521230067,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.01, 'e': 0.19398004229089189}",30,14,1.5320837331602872,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
165,False,"{'a': 0.01, 'e': 0.1920499086207541}",25,11,-14.460397020241357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.01, 'e': 0.19013898010152053}",35,23,9.98723491374024,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,15,-8.522704702570094,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.18637397603941}",20,8,23.585288597106782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.1845195239929893}",35,1,11.031028315301807,"{0: 30, 1: 1, 2: 3, 3: 0, 4: 0}",1
170,False,"{'a': 0.01, 'e': 0.18268352405273466}",30,19,7.725542813940198,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.1808657926171221}",30,2,34.04302171878114,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.01, 'e': 0.17906614791149325}",25,18,13.025140475433634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.17728440996987782}",20,10,20.37806747852787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.01, 'e': 0.1755204006169969}",25,0,28.813628927492466,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
175,False,"{'a': 0.01, 'e': 0.17377394345044514}",25,9,9.449660456074767,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.17204486382305054}",30,7,37.064418805776015,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.01, 'e': 0.17033298882540945}",20,10,19.4016339395749,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.01, 'e': 0.16863814726859552}",25,7,19.940972320288143,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.16696016966704072}",30,8,29.63738280670884,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.16529888822158656}",20,0,16.170618937777462,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
181,False,"{'a': 0.01, 'e': 0.16365413680270408}",20,9,-24.01821826437601,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.01, 'e': 0.16202575093388077}",20,0,17.1865491726696,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.01, 'e': 0.16041356777517277}",20,12,12.3853165168206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.01, 'e': 0.1588174261069207}",20,0,16.10214046498267,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
